deal_id,deal_title,deal_url,deal_rating,deal_rating_count,deal_mrp_price,deal_act_price,deal_offer_percent,deal_offer_price,top_offers,category_1,category_2,category_3,category_4,category_5,category_6,category_7,category_all,product_description,top_customer_reviews,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54
272,"Devrow Portable Wireless Bluetooth Sunglasses  (Smart Glasses, Multicolor)",https://www.flipkart.com/devrow-portable-wireless-bluetooth-sunglasses/p/itmc537ee06a9e50?pid=SGAFJZAGDQ5BHGEY&lid=LSTSGAFJZAGDQ5BHGEYVFQ2UH&marketplace=FLIPKART&q=smart+wearable&store=ajy%2Ftcy&srno=s_1_28&otracker=search&iid=47610c81-396b-46d7-b860-0616a141103d.SGAFJZAGDQ5BHGEY.SEARCH&ssid=k01m9xqw0g0000001716140958827&qH=bd2d8225f0c52a6b,3.3,6,1200,699,41,501,"[{'type': 'Bank Offer', 'description': 'Get ₹50 instant discount on first Flipkart UPI txn on order of ₹200 and above'}, {'type': 'Bank Offer', 'description': '5% Cashback on Flipkart Axis Bank Card'}, {'type': 'Bank Offer', 'description': '6% off up to ₹2000 on HDFC Bank Credit Card EMI Txns, Tenure: 6month and above, Min Txn Value: ₹7500'}, {'type': 'Special Price', 'description': 'Get extra 6% off (price inclusive of cashback/coupon)'}]",Wearable Smart Devices,Smart Glasses,Devrow Smart Glasses,,,,,"['Home', 'Wearable Smart Devices', 'Smart Glasses', 'Devrow Smart Glasses']",,"[{'rating': '1', 'comment_text': 'Not started working yet nowVery bad productREAD MORE'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
