deal_id,deal_title,deal_url,deal_rating,deal_rating_count,deal_mrp_price,deal_act_price,deal_offer_percent,deal_offer_price,top_offers,category_1,category_2,category_3,category_4,category_5,category_6,category_7,category_all,product_description,top_customer_reviews,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54
472,"Nokia All-New 105 Single Sim Keypad Phone with Built-in UPI Payments, Long-Lasting Battery, Wireless FM Radio | Charcoal",https://www.amazon.in/Nokia-Payments-Long-Lasting-Wireless-Charcoal/dp/B0C5RK3X6F/ref=sr_1_20?dib=eyJ2IjoiMSJ9.kPmo8QEeyl0UhS9l1HwHJAOlyaZnMluWgpCBoFLC50q6TOAWAWN_wrK5gzXwV4OLHXp2VPjJB4p8lnXgriRDNqYC7iDivLHPXpekVu6L-aI5fb0swTT0cWJ8RhgvCvbLRk1xXkaq6pehhs-Gkap6geZDenbPV8w7KIlp4mO0TGJTSmo5HJHzlKuYIV9Eg4BC8z6B3ejr0y3_dEQk4Bl-ggDhRO0v4eDN3NzI0tjVAB6yniL9tEPr5Ky5dv6mufzUIfwCzR1Z3ZBmxqatQxSJc0-qhYt9U3-zrw-1ALzcQLE.GHiUFESNex1nbocygfEg2U4gPWJYj6VaC2jtUr0TQT8&dib_tag=se&qid=1716312612&refinements=p_72%3A1318476031&rnid=1318475031&s=electronics&sr=1-20,4,141484,1599,1199,25,400,[],Electronics,Mobiles & Accessories,Smartphones & Basic Mobiles,Basic Mobiles,,,,"['Electronics', 'Mobiles & Accessories', 'Smartphones & Basic Mobiles', 'Basic Mobiles']","Trust goes a long way. The all-new Nokia 105 boasts the kind of build quality for which Nokia phones are known, proven by rigorous product testing. With a 25% bigger battery than its predecessor, the Nokia 105 is a phone you can rely on – day in, day out. And now with the power of UPI built-in, be ready to catch up to the trend.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
