86,USB C to Lightning Cable 1M [Apple MFi Certified] iPhone Fast Charger Cable USB-C Power Delivery Charging Cord for iPhone 14/13/12/12 PRO Max/12 Mini/11/11PRO/XS/Max/XR/X/8/8Plus/iPad pack of 1,https://www.amazon.in/Lightning-Certified-Charger-Delivery-Charging/dp/B0CQNZS613/ref=sr_1_7?dib=eyJ2IjoiMSJ9.f1CDQrdL6WIsNU9QVa9kRWYy_8ida58ZwjDpYvnF4Nzz_egKGxcPZlongZ3KBLrOLv-l7kDsUAnPKaiP8Nt0C5FPxK8Y3OLcBh4aYkWyAiyC9IbeEKR0PbmAiqLrE1GgxKlnI60_aGASULnpfyyufrBy-VLRiUQ5W96IeWoL0klmU_x-f1KQHdttXTtg_O2-1c7Bxeu3xL1DmaecnEdSPY1XWItKSale0yc3MwiS7AIJEEORoQT-dX9wiu7n5wvF7Iq17lZgsqnxTEKzEJamaZajoHB4uqZu4RvkGSF425Q.hnnyAPUjx4ZAhD1LL-0-xcqy-qVhh4IjdyY0nftbTjk&dib_tag=se&qid=1716053411&refinements=p_72%3A1318476031&rnid=1318475031&s=electronics&sr=1-7,4.4,73720,2999,698,77,2301,[],"['Computers & Accessories', 'Accessories & Peripherals', 'Cables & Accessories', 'Cables', 'USB Cables']",USB C to Lightning Cable Support PD Fast Charging[Apple MFi Certified]
86,USB C to Lightning Cable 1M [Apple MFi Certified] iPhone Fast Charger Cable USB-C Power Delivery Charging Cord for iPhone 14/13/12/12 PRO Max/12 Mini/11/11PRO/XS/Max/XR/X/8/8Plus/iPad pack of 1,https://www.amazon.in/Lightning-Certified-Charger-Delivery-Charging/dp/B0CQNZS613/ref=sr_1_7?dib=eyJ2IjoiMSJ9.f1CDQrdL6WIsNU9QVa9kRWYy_8ida58ZwjDpYvnF4Nzz_egKGxcPZlongZ3KBLrOLv-l7kDsUAnPKaiP8Nt0C5FPxK8Y3OLcBh4aYkWyAiyC9IbeEKR0PbmAiqLrE1GgxKlnI60_aGASULnpfyyufrBy-VLRiUQ5W96IeWoL0klmU_x-f1KQHdttXTtg_O2-1c7Bxeu3xL1DmaecnEdSPY1XWItKSale0yc3MwiS7AIJEEORoQT-dX9wiu7n5wvF7Iq17lZgsqnxTEKzEJamaZajoHB4uqZu4RvkGSF425Q.hnnyAPUjx4ZAhD1LL-0-xcqy-qVhh4IjdyY0nftbTjk&dib_tag=se&qid=1716053411&refinements=p_72%3A1318476031&rnid=1318475031&s=electronics&sr=1-7,4.4,73720,2999,698,77,2301,[],"['Computers & Accessories', 'Accessories & Peripherals', 'Cables & Accessories', 'Cables', 'USB Cables']",USB C to Lightning Cable Support PD Fast Charging[Apple MFi Certified]
